orig,hira,vowel
失錯,しっさく,iau
実施,じっし,ii
実写,じっしゃ,ia
実射,じっしゃ,ia
実習,じっしゅう,iuu
実収,じっしゅう,iuu
失笑,しっしょう,iou
実証,じっしょう,iou
失職,しっしょく,iou
失神,しっしん,iin
叱責,しっせき,iei
失跡,しっせき,iei
執奏,しっそう,iou
失踪,しっそう,iou
疾走,しっそう,iou
実装,じっそう,iou
失速,しっそく,iou
実存,じつぞん,iuon
叱咤,しった,ia
しったかぶり,しったかぶり,iaaui
失墜,しっつい,iui
嫉妬,しっと,io
執刀,しっとう,iou
失投,しっとう,iou
失念,しつねん,iunen
失敗,しっぱい,iai
湿布,しっぷ,iu
失望,しつぼう,iuou
失明,しつめい,iuei
質問,しつもん,iuon
実用,じつよう,iuou
失礼,しつれい,iuei
失恋,しつれん,iuen
指定,してい,iei
治定,じじょう,iou
指摘,してき,iei
自適,じてき,iei
師伝,しでん,ien
自転,じてん,ien
私度,しど,io
死闘,しとう,iou
私闘,しとう,iou
始動,しどう,iou
指導,しどう,iou
自動化,じどうか,ioua
自動翻訳,じどうほんやく,iouonau
自涜,じとく,iou
自瀆,じとく,iou
刺突,しとつ,iou
しなぎれ,しなぎれ,inaie
しなさだめ,しなさだめ,inaaae
指南,しなん,inan
自任,じにん,inin
自認,じにん,inin
視認,しにん,inin
思念,しねん,inen
支配,しはい,iai
賜杯,しはい,iai
しばかり,しばかり,iaai
自縛,じばく,iau
自白,じはく,iau
自爆,じばく,iau
市販,しはん,ian
時評,じひょう,iou
自評,じひょう,iou
自負,じふ,iu
雌伏,しふく,iuu
自服,じふく,iuu
私憤,しふん,iun
自刎,じふん,iun
自噴,じふん,iun
思弁,しべん,ien
支弁,しべん,ien
自弁,じべん,ien
思慕,しぼ,io
私募,しぼ,io
嗣法,しほう,iou
志望,しぼう,iou
死亡,しぼう,iou
自暴,じぼう,iou
死歿,しぼつ,iou
死没,しぼつ,iou
しぼりだし,しぼりだし,ioiai
揣摩,しま,ia
揣摩臆測,しまおくそく,iaouou
始末,しまつ,iau
自慢,じまん,ian
嗜眠,しみん,iin
指命,しめい,iei
耳鳴,みみなり,iinai
指名,しめい,iei
しめかざり,しめかざり,ieaai
しめきり,しめきり,ieii
自滅,じめつ,ieu
自問,じもん,ion
試問,しもん,ion
諮問,しもん,ion
自問自答,じもんじとう,ioniou
ジャーク,じゃーく,aau
邪淫,じゃいん,ain
瀉下,しゃげ,ae
社会復帰,しゃかいふっき,aaiui
写経,しゃきょう,aou
借財,しゃくざい,auai
弱体化,じゃくたいか,auaia
借地,しゃくち,aui
灼熱,しゃくねつ,auneu
釈放,しゃくほう,auou
釈明,しゃくめい,auei
寂滅,じゃくめつ,aueu
雀躍,じゃくやく,auau
酌量,しゃくりょう,auou
瀉血,しゃけつ,aeu
射光,しゃこう,aou
斜行,しゃこう,aou
藉口,しゃこう,aou
遮光,しゃこう,aou
社交,しゃこう,aou
車載,しゃさい,aai
謝罪,しゃざい,aai
射殺,しゃさつ,aau
写実,しゃじつ,aiu
射出,しゃしゅつ,auu
捨象,しゃしょう,aou
写植,しゃしょく,aou
捨身,しゃしん,ain
邪推,じゃすい,aui
写生,しゃせい,aei
射精,しゃせい,aei
謝絶,しゃぜつ,aeu
社葬,しゃそう,aou
遮断,しゃだん,aan
弱化,じゃっか,aa
弱起,じゃっき,ai
惹起,じゃっき,ai
借金,しゃっきん,ain
シャットダウン,しゃっとだうん,aoaun
写譜,しゃふ,au
煮沸,しゃふつ,auu
遮蔽,しゃへい,aei
邪魔,じゃま,aa
じゃんけん,じゃんけん,anen
じゃんけんぽん,じゃんけんぽん,anenon
ジャンプ,じゃんぷ,anu
シャンプー,しゃんぷー,anuu
手淫,しゅいん,uin
市有,しゆう,iuu
私有,しゆう,iuu
重囲,じゅうい,uui
充溢,じゅういつ,uuiu
終焉,しゅうえん,uuen
就園,しゅうえん,uuen
縦横,たてよこ,aeoo
蒐荷,しゅうか,uua
集荷,しゅうか,uua
集貨,しゅうか,uua
周回,しゅうかい,uuai
集会,しゅうかい,uuai
収穫,しゅうかく,uuau
修学,しゅうがく,uuau
就学,しゅうがく,uuau
収監,しゅうかん,uuan
就官,しゅうかん,uuan
終刊,しゅうかん,uuan
縦貫,じゅうかん,uuan
蹴鞠,けまり,eai
住居,じゅうきょ,uuo
修業,しゅぎょう,uou
就業,しゅうぎょう,uuou
終業,しゅうぎょう,uuou
襲業,しゅうぎょう,uuou
従業,じゅうぎょう,uuou
自由競争,じゆうきょうそう,iuuouou
褶曲,しゅうきょく,uuou
集金,しゅうきん,uuin
従軍,じゅうぐん,uuun
集計,しゅうけい,uuei
襲撃,しゅうげき,uuei
銃撃,じゅうげき,uuei
終結,しゅうけつ,uueu
集結,しゅうけつ,uueu
充血,じゅうけつ,uueu
収繭,しゅうけん,uuen
修交,しゅうこう,uuou
修好,しゅうこう,uuou
周航,しゅうこう,uuou
就航,しゅうこう,uuou
習合,しゅうごう,uuou
集合,しゅうごう,uuou
重合,じゅうごう,uuou
重婚,じゅうこん,uuon
習作,しゅうさく,uuau
重刷,じゅうさつ,uuau
銃殺,じゅうさつ,uuau
集散,しゅうさん,uuan
終始,しゅうし,uui
終止,しゅうし,uui
重視,じゅうし,uui
充実,じゅうじつ,uuiu
修習,しゅうしゅう,uuuu
収拾,しゅうしゅう,uuuu
収集,しゅうしゅう,uuuu
蒐集,しゅうしゅう,uuuu
収縮,しゅうしゅく,uuuu
習熟,しゅうじゅく,uuuu
蒐書,しゅうしょ,uuo
周章,しゅうしょう,uuou
就床,しゅうしょう,uuou
愁傷,しゅうしょう,uuou
終章,しゅうしょう,uuou
重唱,じゅうしょう,uuou
就職,しゅうしょく,uuou
住職,じゅうしょく,uuou
執心,しゅうしん,uuin
就寝,しゅうしん,uuin
修成,しゅうせい,uuei
修整,しゅうせい,uuei
修正,しゅうせい,uuei
集成,しゅうせい,uuei
収税,しゅうぜい,uuei
就籍,しゅうせき,uuei
集積,しゅうせき,uuei
周旋,しゅうせん,uuen
修繕,しゅうぜん,uuen
愁訴,しゅうそ,uuo
就巣,しゅうそう,uuou
修造,しゅうぞう,uuou
収蔵,しゅうぞう,uuou
縦走,じゅうそう,uuou
収束,しゅうそく,uuou
終息,しゅうそく,uuou
集束,しゅうそく,uuou
充足,じゅうそく,uuou
渋滞,じゅうたい,uuai
収奪,しゅうだつ,uuau
愁嘆,しゅうたん,uuan
縦断,じゅうだん,uuan
絨毯爆撃,じゅうたんばくげき,uuanauei
周知,しゅうち,uui
習知,しゅうち,uui
修築,しゅうちく,uuiu
執着,しゅうちゃく,uuau
執著,しゅうちゃく,uuau
祝着,しゅうちゃく,uuau
集中,しゅうちゅう,uuuu
修訂,しゅうてい,uuei
充填,じゅうてん,uuen
充電,じゅうでん,uuen
充当,じゅうとう,uuou
修得,しゅうとく,uuou
収得,しゅうとく,uuou
拾得,しゅうとく,uuou
習得,しゅうとく,uuou
就任,しゅうにん,uunin
重任,じゅうにん,uunin
収納,しゅうのう,uunou
就農,しゅうのう,uunou
集配,しゅうはい,uuai
就縛,しゅうばく,uuau
修祓,しゅうふつ,uuuu
重犯,じゅうはん,uuan
集票,しゅうひょう,uuou
修復,しゅうふく,uuuu
修補,しゅうほ,uuo
襲歩,しゅうほ,uuo
終幕,しゅうまく,uuau
充満,じゅうまん,uuan
襲名,しゅうめい,uuei
集約,しゅうやく,uuau
重訳,じゅうやく,uuau
周遊,しゅうゆう,uuuu
修養,しゅうよう,uuou
収容,しゅうよう,uuou
収用,しゅうよう,uuou
襲用,しゅうよう,uuou
重用,ちょうよう,ouou
襲来,しゅうらい,uuai
収攬,しゅうらん,uuan
縦覧,じゅうらん,uuan
修理,しゅうり,uui
修了,しゅうりょう,uuou
終了,しゅうりょう,uuou
銃猟,じゅうりょう,uuou
蹂躙,じゅうりん,uuin
秀麗,しゅうれい,uuei
修練,しゅうれん,uuen
収斂,しゅうれん,uuen
習練,しゅうれん,uuen
就労,しゅうろう,uuou
収録,しゅうろく,uuou
集録,しゅうろく,uuou
収賄,しゅうわい,uuai
主演,しゅえん,uen
受戒,じゅかい,uai
授戒,じゅかい,uai
主管,しゅかん,uan
入棺,にゅうかん,nuuan
受寄,じゅき,ui
受給,じゅきゅう,uuu
受業,じゅぎょう,uou
授業,じゅぎょう,uou
祝賀,しゅくが,uua
縮小,しゅくしょう,uuou
熟睡,じゅくすい,uuui
粛正,しゅくせい,uuei
粛清,しゅくせい,uuei
熟成,じゅくせい,uuei
熟達,じゅくたつ,uuau
熟知,じゅくち,uui
宿直,しゅくちょく,uuou
熟読,じゅくどく,uuou
宿泊,しゅくはく,uuau
祝福,しゅくふく,uuuu
縮約,しゅくやく,uuau
熟慮,じゅくりょ,uuo
熟練,じゅくれん,uuen
受刑,じゅけい,uei
受検,じゅけん,uen
受験,じゅけん,uen
受験勉強,じゅけんべんきょう,uenenou
守護,しゅご,uo
受講,じゅこう,uou
呪禁,じゅごん,uon
主催,しゅさい,uai
主宰,しゅさい,uai
主裁,しゅさい,uai
主持,しゅうもち,uuoi
主治,しゅじ,ui
取捨,しゅしゃ,ua
取捨選択,しゅしゃせんたく,uaenau
手術,しゅじゅつ,uuu
主唱,しゅしょう,uou
手抄,しゅしょう,uou
首唱,しゅしょう,uou
受傷,じゅしょう,uou
受章,じゅしょう,uou
受賞,じゅしょう,uou
授章,じゅしょう,uou
授賞,じゅしょう,uou
酒色,しゅしょく,uou
酒食,しゅしょく,uou
受信,じゅしん,uin
受診,じゅしん,uin
取水,しゅすい,uui
入水,じゅすい,uui
受精,じゅせい,uei
受訴,じゅそ,uo
呪詛,じゅそ,uo
受胎,じゅたい,uai
入内,いりうち,iiui
受託,じゅたく,uau
受注,じゅちゅう,uuu
主張,しゅちょう,uou
腫脹,しゅちょう,uou
述,じゅつ,uu
出院,しゅついん,uuin
出捐,しゅつえん,uuen
出演,しゅつえん,uuen
出火,しゅっか,ua
出荷,しゅっか,ua
出願,しゅつがん,uuan
出御,しゅつぎょ,uuo
出勤,しゅっきん,uin
出金,しゅっきん,uin
出家,しゅっけ,ue
出撃,しゅつげき,uuei
出血,しゅっけつ,ueu
出現,しゅつげん,uuen
出庫,しゅっこ,uo
出向,しゅっこう,uou
出校,しゅっこう,uou
出港,しゅっこう,uou
出航,しゅっこう,uou
熟考,じゅっこう,uou
出国,しゅっこく,uou
出獄,しゅつごく,uuou
述作,じゅっさく,uau
出札,しゅっさつ,uau
出産,しゅっさん,uan
出山,しゅっさん,uan
出仕,しゅっし,ui
出資,しゅっし,ui
出社,しゅっしゃ,ua
出所,しゅっしょ,uo
出場,しゅつじょう,uuou
出生,しゅっしょう,uou
出陣,しゅつじん,uuin
出穂,しゅっすい,uui
出水,しゅっすい,uui
出世,しゅっせ,ue
出精,しゅっせい,uei
出征,しゅっせい,uei
出席,しゅっせき,uei
出走,しゅっそう,uou
出来,でき,ei
出題,しゅつだい,uuai
出立,しゅったつ,uau
出張,しゅっちょう,uou
出廷,しゅってい,uei
出展,しゅってん,uen
出店,でみせ,eie
出土,しゅつど,uuo
出頭,しゅっとう,uou
出動,しゅつどう,uuou
出入,しゅつにゅう,uunuu
出馬,しゅつば,uua
出発,しゅっぱつ,uau
出帆,しゅっぱん,uan
出版,しゅっぱん,uan
出費,しゅっぴ,ui
出品,しゅっぴん,uin
出府,しゅっぷ,uu
出兵,しゅっぺい,uei
出没,しゅつぼつ,uuou
出門,でもん,eon
出力,しゅつりょく,uuou
出塁,しゅつるい,uuui
受電,じゅでん,uen
種痘,しゅとう,uou
主導,しゅどう,uou
取得,しゅとく,uou
受難,じゅなん,unan
授乳,じゅにゅう,unuu
受任,じゅにん,unin
しゅぬり,しゅぬり,unui
呪縛,じゅばく,uau
守秘,しゅひ,ui
守備,しゅび,ui
種別,しゅべつ,ueu
主謀,しゅぼう,uou
首謀,しゅぼう,uou
受法,じゅほう,uou
受命,じゅめい,uei
誦文,じゅもん,uon
授与,じゅよ,uo
受理,じゅり,ui
樹立,じゅりつ,uiu
狩猟,しゅりょう,uou
受領,じゅりょう,uou
入牢,にゅうろう,nuuou
純愛,じゅんあい,unai
巡演,じゅんえん,unen
順延,じゅんえん,unen
淳化,じゅんか,una
純化,じゅんか,una
醇化,じゅんか,una
順化,じゅんか,una
馴化,じゅんか,una
巡回,じゅんかい,unai
循環,じゅんかん,unan
準拠,じゅんきょ,uno
巡業,じゅんぎょう,unou
巡検,じゅんけん,unen
巡見,じゅんけん,unen
竣功,しゅんこう,unou
巡幸,じゅんこう,unou
巡航,じゅんこう,unou
巡行,じゅんこう,unou
遵行,じゅんこう,unou
巡察,じゅんさつ,unau
巡視,じゅんし,uni
殉死,じゅんし,uni
巡錫,じゅんしゃく,unau
遵守,じゅんしゅ,unu
順守,じゅんしゅ,unu
逡巡,しゅんじゅん,unun
殉職,じゅんしょく,unou
潤色,じゅんしょく,unou
竣成,しゅんせい,unei
浚渫,しゅんせつ,uneu
瞬断,しゅんだん,unan
春闘,しゅんとう,unou
蠢動,しゅんどう,unou
順応,じゅんのう,unnou
巡拝,じゅんぱい,unai
準備,じゅんび,uni
峻別,しゅんべつ,uneu
遵奉,じゅんぽう,unou
巡遊,じゅんゆう,unuu
準優勝,じゅんゆうしょう,unuuou
準用,じゅんよう,unou
巡邏,じゅんら,una
巡覧,じゅんらん,unan
巡礼,じゅんれい,unei
賜与,しよ,io
使用,しよう,iou
施用,しよう,iou
止揚,しよう,iou
私用,しよう,iou
試用,しよう,iou
飼養,しよう,iou
慈養,じよう,iou
鍾愛,しょうあい,ouai
掌握,しょうあく,ouau
昇圧,しょうあつ,ouau
焼夷,しょうい,oui
譲位,じょうい,oui
承引,しょういん,ouin
招引,しょういん,ouin
唱詠,しょうえい,ouei
照映,しょうえい,ouei
上映,じょうえい,ouei
招宴,しょうえん,ouen
消炎,しょうえん,ouen
照応,しょうおう,ouou
昇温,しょうおん,ouon
消音,しょうおん,ouon
消火,しょうか,oua
唱歌,しょうか,oua
昇華,しょうか,oua
消化,しょうか,oua
浄化,じょうか,oua
哨戒,しょうかい,ouai
照会,しょうかい,ouai
紹介,しょうかい,ouai
詳解,しょうかい,ouai
傷害,しょうがい,ouai
生害,しょうがい,ouai
昇格,しょうかく,ouau
償還,しょうかん,ouan
召喚,しょうかん,ouan
召還,しょうかん,ouan
賞玩,しょうがん,ouan
賞翫,しょうがん,ouan
乗艦,じょうかん,ouan
商議,しょうぎ,oui
上気,じょうき,oui
償却,しょうきゃく,ouau
消却,しょうきゃく,ouau
焼却,しょうきゃく,ouau
銷却,しょうきゃく,ouau
昇級,しょうきゅう,ouuu
昇給,しょうきゅう,ouuu
消去,しょうきょ,ouo
上京,じょうきょう,ouou
浄行,じょうぎょう,ouou
上下,じょうげ,oue
小憩,しょうけい,ouei
小計,しょうけい,ouei
少憩,しょうけい,ouei
憧憬,どうけい,ouei
上掲,じょうけい,ouei
杖刑,じょうけい,ouei
衝撃,しょうげき,ouei
猖獗,しょうけつ,oueu
証言,しょうげん,ouen
召見,しょうけん,ouen
小言,こごと,ooo
招呼,しょうこ,ouo
照顧,しょうこ,ouo
称呼,しょうこ,ouo
笑語,しょうご,ouo
消光,しょうこう,ouou
昇降,しょうこう,ouou
焼香,しょうこう,ouou
承合,しょうごう,ouou
照合,しょうごう,ouou
乗降,じょうこう,ouou
情交,じょうこう,ouou
上告,じょうこく,ouou
焼骨,しょうこつ,ouou
招魂,しょうこん,ouon
浄罪,じょうざい,ouai
焼殺,しょうさつ,ouau
笑殺,しょうさつ,ouau
消散,しょうさん,ouan
称賛,しょうさん,ouan
賞讃,しょうさん,ouan
賞賛,しょうさん,ouan
乗算,じょうざん,ouan
蒸散,じょうさん,ouan
尚歯,しょうし,oui
焼死,しょうし,oui
上梓,じょうし,oui
情死,じょうし,oui
消失,しょうしつ,ouiu
焼失,しょうしつ,ouiu
照射,しょうしゃ,oua
小酌,しょうしゃく,ouau
焼灼,しょうしゃく,ouau
成就,じょうじゅ,ouu
召集,しょうしゅう,ouuu
嘯集,しょうしゅう,ouuu
承襲,しょうしゅう,ouuu
招集,しょうしゅう,ouuu
常住,じょうじゅう,ouuu
詳述,しょうじゅつ,ouuu
上述,じょうじゅつ,ouuu
照準,しょうじゅん,ouun
昇叙,しょうじょ,ouo
消除,しょうじょ,ouo
陞叙,しょうじょ,ouo
上書,じょうしょ,ouo
浄書,じょうしょ,ouo
上昇,じょうしょう,ouou
常勝,じょうしょう,ouou
上場,じょうじょう,ouou
常食,じょうしょく,ouou
傷心,しょうしん,ouin
昇進,しょうしん,ouin
焦心,しょうしん,ouin
焼身,しょうしん,ouin
消尽,しょうじん,ouin
焼尽,しょうじん,ouin
精進,しょうじん,ouin
上申,じょうしん,ouin
傷忰,しょうすい,ouui
傷悴,しょうすい,ouui
憔悴,しょうすい,ouui
招請,しょうせい,ouei
焼成,しょうせい,ouei
醸成,じょうせい,ouei
消雪,しょうせつ,oueu
詳説,しょうせつ,oueu
常設,じょうせつ,oueu
承前,しょうぜん,ouen
上船,じょうせん,ouen
乗船,じょうせん,ouen
情宣,じょうせん,ouen
勝訴,しょうそ,ouo
上疏,じょうそ,ouo
上訴,じょうそ,ouo
焦燥,しょうそう,ouou
焦躁,しょうそう,ouou
上奏,じょうそう,ouou
醸造,じょうぞう,ouou
招待,しょうたい,ouai
消退,しょうたい,ouai
唱題,しょうだい,ouai
承諾,しょうだく,ouau
上達,じょうたつ,ouau
商談,しょうだん,ouan
昇段,しょうだん,ouan
召致,しょうち,oui
承知,しょうち,oui
招致,しょうち,oui
詳知,しょうち,oui
上地,うえち,uei
常置,じょうち,oui
蒸着,じょうちゃく,ouau
常駐,じょうちゅう,ouuu
消長,しょうちょう,ouou
象徴,しょうちょう,ouou
消沈,しょうちん,ouin
銷沈,しょうちん,ouin
上程,じょうてい,ouei
昇天,しょうてん,ouen
昇殿,しょうでん,ouen
譲渡,じょうと,ouo
昇騰,しょうとう,ouou
消灯,しょうとう,ouou
聳動,しょうどう,ouou
上棟,じょうとう,ouou
生得,せいとく,eiou
頌徳,しょうとく,ouou
消毒,しょうどく,ouou
誦読,しょうどく,ouou
衝突,しょうとつ,ouou
商取引,しょうとりひき,ouoiii
承認,しょうにん,ounin
