orig,hira,vowel
かば,かば,aa
河馬,かば,aa
カバ,かば,aa
カバー,かばー,aaa
カバーガラス,かばーがらす,aaaaau
カバーバージョン,かばーばーじょん,aaaaaon
河伯,かはく,aau
科白,せりふ,eiu
画伯,がはく,aau
仮髪,かはつ,aau
カバディ,かばでぃ,aai
ガバナンス,がばなんす,aananu
かばね,かばね,aane
かばねだれ,かばねだれ,aaneae
かばやき,かばやき,aaai
過払い,かはらい,aaai
カバレッジ,かばれっじ,aaei
可搬,かはん,aan
河畔,かはん,aan
過半,かはん,aan
過般,かはん,aan
かばん,かばん,aan
下番,かばん,aan
画板,がばん,aan
下半身,かはんしん,aanin
過半数,かはんすう,aanuu
下婢,かひ,ai
可否,かひ,ai
果皮,かひ,ai
歌碑,かひ,ai
花被,かひ,ai
かび,かび,ai
佳美,よしみ,oii
華美,かび,ai
画眉,がび,ai
蛾眉,がび,ai
ガビアル,がびある,aiau
ガビアルモドキ,がびあるもどき,aiauooi
加筆,かひつ,aiu
カピバラ,かぴばら,aiaa
華表,かひょう,aou
佳賓,かひん,ain
花瓶,かびん,ain
過敏,かびん,ain
かぶ,かぶ,au
下付,かふ,au
下附,かふ,au
家扶,かふ,au
家父,かふ,au
家譜,かふ,au
寡夫,かふ,au
寡婦,かふ,au
火夫,かふ,au
花譜,かふ,au
下部,かぶ,au
歌舞,かぶ,au
カブ,かぶ,au
画布,がふ,au
画譜,がふ,au
歌風,かふう,auu
画風,がふう,auu
カフェ,かふぇ,ae
カフェー,かふぇー,aee
株価,かぶか,aua
かぶき,かぶき,aui
冠木門,かぶきもん,auion
下腹,かふく,auu
禍福,かふく,auu
下腹部,かふくぶ,auuu
株券,かぶけん,auen
株式,かぶしき,auii
株式会社,かぶしきがいしゃ,auiiaia
株式市場,かぶしきしじょう,auiiiou
カプセル,かぷせる,aueu
過不足,かふそく,auou
株高,かぶだか,auaa
かぶと,かぶと,auo
兜,かぶと,auo
かぶとえび,かぶとえび,auoei
かぶとがに,かぶとがに,auoani
カブトガニ,かぶとがに,auoani
かぶとむし,かぶとむし,auoui
カブトムシ,かぶとむし,auoui
かぶとわり,かぶとわり,auoai
かぶぬし,かぶぬし,aunui
株主総会,かぶぬしそうかい,aunuiouai
がぶのみ,がぶのみ,aunoi
かぶま,かぶま,aua
株安,かぶやす,auau
鏑,かぶら,aua
かぶら,かぶら,aua
かぶらや,かぶらや,auaa
カブリオレ,かぶりおれ,auioe
かぶりもの,かぶりもの,auiono
かぶれ,かぶれ,aue
かぶろ,かぶろ,auo
かぶろまつ,かぶろまつ,auoau
花粉,かふん,aun
可分,かぶん,aun
寡聞,かぶん,aun
花粉症,かふんしょう,aunou
株,かぶ,au
かべ,かべ,ae
寡兵,かへい,aei
火兵,かへい,aei
花柄,はながら,anaaa
貨幣,かへい,aei
画餅,がへい,aei
かべがみ,かべがみ,aeai
下辺,かへん,aen
佳篇,かへん,aen
佳編,かへん,aen
可変,かへん,aen
花片,かへん,aen
花弁,かべん,aen
花圃,かほ,ao
牙保,がほ,ao
下方,かほう,aou
加俸,かほう,aou
加法,かほう,aou
家宝,かほう,aou
家法,かほう,aou
果報,かほう,aou
火砲,かほう,aou
過褒,かほう,aou
花房,はなぶさ,anaua
画報,がほう,aou
画法,がほう,aou
芽胞,がほう,aou
画舫,がぼう,aou
臥房,がぼう,aou
下方修正,かほうしゅうせい,aouuuei
花木,かぼく,aou
過保護,かほご,aoo
かぼす,かぼす,aou
カポタスト,かぽたすと,aoauo
かぼちゃ,かぼちゃ,aoa
カボチャ,かぼちゃ,aoa
かま,かま,aa
釜,かま,aa
鎌,かま,aa
かまいたち,かまいたち,aaiai
かまいるか,かまいるか,aaiua
かまえ,かまえ,aae
がまがえる,がまがえる,aaaeu
かまきり,かまきり,aaii
かまくら,かまくら,aaua
かます,かます,aau
かまつか,かまつか,aaua
かまど,かまど,aao
かまどうま,かまどうま,aaoua
かまぼこ,かまぼこ,aaoo
かまやり,かまやり,aaai
我慢,がまん,aan
かみ,かみ,ai
佳味,かみ,ai
加味,かみ,ai
守,しゅ,u
督,とく,ou
神,かみ,ai
紙,かみ,ai
髪,かみ,ai
かみありづき,かみありづき,aiaiui
かみかくし,かみかくし,aiaui
かみがしら,かみがしら,aiaia
かみかぜ,かみかぜ,aiae
神風,かみかぜ,aiae
かみがた,かみがた,aiaa
かみかたち,かみかたち,aiaai
かみかんむり,かみかんむり,aianui
かみきりむし,かみきりむし,aiiiui
かみくず,かみくず,aiuu
上座,かみざ,aia
かみさま,かみさま,aiaa
かみしも,かみしも,aiio
かみすき,かみすき,aiui
紙製,かみせい,aiei
カミソール,かみそーる,aioou
かみそり,かみそり,aioi
かみだな,かみだな,aiana
かみたばこ,かみたばこ,aiaao
過密,かみつ,aiu
花蜜,かみつ,aiu
かみつきがめ,かみつきがめ,aiuiae
かみて,かみて,aie
かみなり,かみなり,ainai
雷,かみなり,ainai
かみなりぐも,かみなりぐも,ainaiuo
雷声,かみなりごえ,ainaioe
かみのけ,かみのけ,ainoe
かみばり,かみばり,aiai
紙飛行機,かみひこうき,aiioui
かみひとえ,かみひとえ,aiioe
紙風船,かみふうせん,aiuuen
かみまきたばこ,かみまきたばこ,aiaiaao
かみやすり,かみやすり,aiaui
神吉,かんき,ani
カミルレ,かみるれ,aiue
かみわざ,かみわざ,aiaa
仮眠,かみん,ain
夏眠,かみん,ain
過眠,かみん,ain
カム,かむ,au
カムイ,かむい,aui
かむかぜ,かむかぜ,auae
牙虫,がむし,aui
がむしゃら,がむしゃら,auaa
かむだち,かむだち,auai
ガムテープ,がむてーぷ,aueeu
神戸,こうべ,oue
かむりづけ,かむりづけ,auiue
かむろ,かむろ,auo
かめ,かめ,ae
亀,かめ,ae
カメ,かめ,ae
下名,かめい,aei
下命,かめい,aei
仮名,かな,ana
加盟,かめい,aei
家名,かめい,aei
かめのて,かめのて,aenoe
かめむし,かめむし,aeui
カメムシ,かめむし,aeui
カメラ,かめら,aea
カメリア,かめりあ,aeia
カメレオン,かめれおん,aeeon
下面,かめん,aen
仮面,かめん,aen
画面,がめん,aen
かも,かも,ao
かもい,かもい,aoi
寡黙,かもく,aou
科目,かもく,aou
課目,かもく,aou
かもしか,かもしか,aoia
カモシカ,かもしか,aoia
貨物,かもつ,aou
貨物車,かもつしゃ,aoua
貨物線,かもつせん,aouen
貨物船,かもつせん,aouen
貨物列車,かもつれっしゃ,aouea
鴨肉,かもにく,aoniu
かもねぎ,かもねぎ,aonei
かものはし,かものはし,aonoai
カモノハシ,かものはし,aonoai
カモマイル,かもまいる,aoaiu
カモミーユ,かもみーゆ,aoiiu
カモミール,かもみーる,aoiiu
かもめ,かもめ,aoe
カモメ,かもめ,aoe
鴎,かもめ,aoe
家紋,かもん,aon
家門,かもん,aon
渦紋,かもん,aon
花紋,かもん,aon
衙門,がもん,aon
下問,かもん,aon
かや,かや,aa
蚊帳,かや,aa
かやきり,かやきり,aaii
加役,かやく,aau
加薬,かやく,aau
可約,かやく,aau
火薬,かやく,aau
かやねずみ,かやねずみ,aaneui
かやぶき,かやぶき,aaui
かやり,かやり,aai
かやりび,かやりび,aaii
かゆ,かゆ,au
かゆみ,かゆみ,aui
可溶,かよう,aou
歌謡,かよう,aou
火曜,かよう,aou
歌謡曲,かようきょく,aouou
画用紙,がようし,aoui
可溶性,かようせい,aouei
火曜日,かようび,aoui
から,から,aa
唐,とう,ou
幹,かん,an
蜾蠃,すがる,uau
韓,かん,an
がら,がら,aa
柄,がら,aa
カラー,からー,aaa
からあげ,からあげ,aaae
からいぬ,からいぬ,aainu
からいも,からいも,aaio
からいり,からいり,aaii
からうめ,からうめ,aaue
カラオケ,からおけ,aaoe
からかぜ,からかぜ,aaae
からかみ,からかみ,aaai
からから,からから,aaaa
がらがら,がらがら,aaaa
がらがらへび,がらがらへび,aaaaei
カラカル,からかる,aaau
からぎぬ,からぎぬ,aainu
カラクール,からくーる,aauuu
唐草模様,からくさもよう,aauaoou
がらくた,がらくた,aaua
からくち,からくち,aaui
からくり,からくり,aaui
空車,くうしゃ,uua
からくれない,からくれない,aauenai
ガラケー,がらけー,aaee
ガラゴ,がらご,aao
からし,からし,aai
カラシナ,からしな,aaina
からす,からす,aau
ガラス,がらす,aau
硝子,がらす,aau
からすとんび,からすとんび,aauoni
からすみ,からすみ,aaui
からだ,からだ,aaa
體,からだ,aaa
体中,からだじゅう,aaauu
からたち,からたち,aaai
カラタチ,からたち,aaai
からだつき,からだつき,aaaui
からっかぜ,からっかぜ,aaae
からっぽ,からっぽ,aao
からて,からて,aae
空手家,からてか,aaea
からてがた,からてがた,aaeaa
空手形,からてがた,aaeaa
からふといぬ,からふといぬ,aauoinu
カラフトワシ,からふとわし,aauoai
からぶり,からぶり,aaui
からぼり,からぼり,aaoi
からまつ,からまつ,aaau
カラマンシー,からまんしー,aaanii
からみ,からみ,aai
からみだし,からみだし,aaiai
カラム,からむ,aau
からむし,からむし,aaui
カラメル,からめる,aaeu
からもの,からもの,aaono
からもも,からもも,aaoo
がらり,がらり,aai
カラン,からん,aan
下欄,からん,aan
伽藍,がらん,aan
がらんどう,がらんどう,aanou
かり,かり,ai
カリ,かり,ai
下吏,かり,ai
仮,かり,ai
加里,かり,ai
貨利,かり,ai
かりいぬ,かりいぬ,aiinu
かりいれ,かりいれ,aiie
借入金,かりいれきん,aiiein
かりうど,かりうど,aiuo
カリウム,かりうむ,aiuu
ガリウム,がりうむ,aiuu
カリエス,かりえす,aieu
かりかた,かりかた,aiaa
かりがね,かりがね,aiane
かりさしおさえ,かりさしおさえ,aiaioae
仮処分,かりしょぶん,aioun
カリスマ,かりすま,aiua
かりそめ,かりそめ,aioe
かりとり,かりとり,aioi
かりな,かりな,aina
ガリバー,がりばー,aiaa
かりぱく,かりぱく,aiau
カリブー,かりぶー,aiuu
カリフラワー,かりふらわー,aiuaaa
カリホルニウム,かりほるにうむ,aiouniuu
かりみや,かりみや,aiia
かりや,かりや,aia
画竜,がりょう,aou
下流,かりゅう,auu
加硫,かりゅう,auu
河流,かりゅう,auu
花柳,かりゅう,auu
顆粒,かりゅう,auu
我流,がりゅう,auu
花柳界,かりゅうかい,auuai
かりゅうど,かりゅうど,auuo
臥竜,がりょう,aou
下僚,かりょう,aou
加療,かりょう,aou
科料,かりょう,aou
過料,かりょう,aou
臥梁,がりょう,aou
雅量,がりょう,aou
火力,かりょく,aou
画力,がりょく,aou
訶梨勒,かりろく,aiou
かりん,かりん,ain
ガル,がる,au
かるいし,かるいし,auii
カルガモ,かるがも,auao
かるかや,かるかや,auaa
かるさ,かるさ,aua
カルシウム,かるしうむ,auiuu
カルタ,かるた,aua
カルダリウム,かるだりうむ,auaiuu
カルチャー,かるちゃー,auaa
カルテ,かるて,aue
カルテル,かるてる,aueu
カルト,かると,auo
かるはずみ,かるはずみ,auaui
カルパッチョ,かるぱっちょ,auao
カルマ,かるま,aua
迦楼羅,かるら,aua
かるわざ,かるわざ,auaa
かれ,かれ,ae
彼,かれ,ae
がれ,がれ,ae
カレイ,かれい,aei
佳麗,かれい,aei
加齢,かれい,aei
嘉例,かれい,aei
家令,かれい,aei
家例,かれい,aei
華麗,かれい,aei
過冷,かれい,aei
かれいい,かれいい,aeii
過冷却,かれいきゃく,aeiau
カレー,かれー,aee
咖喱,かれー,aee
ガレージ,がれーじ,aeei
カレーライス,かれーらいす,aeeaiu
かれおばな,かれおばな,aeoana
かれき,かれき,aei
瓦礫,がれき,aei
かれくさ,かれくさ,aeua
彼氏,かれし,aei
かれすすき,かれすすき,aeuui
苛烈,かれつ,aeu
かれは,かれは,aea
がれば,がれば,aea
可憐,かれん,aen
苛斂,かれん,aen
カレンダー,かれんだー,aenaa
カレンダエ,かれんだえ,aenae
火炉,かろ,ao
貨賂,かろ,ao
家老,かろう,aou
過労,かろう,aou
画廊,がろう,aou
過労死,かろうし,aoui
かろやか,かろやか,aoaa
カロリー,かろりー,aoii
かわ,かわ,aa
川,かわ,aa
河,かわ,aa
皮,かわ,aa
鈹,,
革,かわ,aa
がわ,がわ,aa
カワアイサ,かわあいさ,aaaia
かわあそび,かわあそび,aaaoi
かわいさ,かわいさ,aaia
かわうそ,かわうそ,aauo
カワウソ,かわうそ,aauo
かわかぜ,かわかぜ,aaae
かわかみ,かわかみ,aaai
かわかみいぬ,かわかみいぬ,aaaiinu
かわき,かわき,aai
かわぎし,かわぎし,aaii
河岸,かし,ai
かわきり,かわきり,aaii
かわぎり,かわぎり,aaii
かわぐち,かわぐち,aaui
川口,かわぐち,aaui
かわぐも,かわぐも,aauo
かわげら,かわげら,aaea
皮算用,かわざんよう,aaanou
かわしま,かわしま,aaia
かわしも,かわしも,aaio
かわず,かわず,aau
かわすじ,かわすじ,aaui
かわせ,かわせ,aae
為替,かわせ,aae
かわせみ,かわせみ,aaei
かわぞこ,かわぞこ,aaoo
かわたれどき,かわたれどき,aaaeoi
かわたろう,かわたろう,aaaou
かわちどり,かわちどり,aaioi
かわちぶな,かわちぶな,aaiuna
かわっぱ,かわっぱ,aaa
かわながれ,かわながれ,aanaae
かわなみ,かわなみ,aanai
かわにな,かわにな,aanina
かわのかみ,かわのかみ,aanoai
かわのなつだいだい,かわのなつだいだい,aanonauaiai
かわはぎ,かわはぎ,aaai
がわばしら,がわばしら,aaaia
かわぶくろ,かわぶくろ,aauuo
かわべ,かわべ,aae
革偏,かわへん,aaen
かわむこう,かわむこう,aauou
かわむつ,かわむつ,aauu
かわめばる,かわめばる,aaeau
かわめんたい,かわめんたい,aaenai
かわや,かわや,aaa
かわやなぎ,かわやなぎ,aaanai
かわら,かわら,aaa
瓦,かわら,aaa
かわらけ,かわらけ,aaae
かわらなでしこ,かわらなでしこ,aaanaeio
かわらばと,かわらばと,aaaao
瓦版,かわらばん,aaaan
かわらひわ,かわらひわ,aaaia
かわらぶき,かわらぶき,aaaui
かわらや,かわらや,aaaa
かわらやき,かわらやき,aaaai
かわり,かわり,aai
河郎,かわろう,aaou
冠,かん,an
刊,かん,an
勘,かん,an
完,かん,an
官,かん,an
寒,かん,an
患,かん,an
感,かん,an
棺,ひつぎ,iui
澗,かん,an
燗,かん,an
環,かん,an
簡,かん,an
缶,かん,an
肝,きも,io
艦,かん,an
観,かん,an
ガン,がん,an
丸,まる,au
癌,がん,an
眼,め,e
願,がん,an
カン,かん,an
眼圧,がんあつ,anau
勘案,かんあん,anan
官位,かんい,ani
含意,がんい,ani
願意,がんい,ani
冠位,かんい,ani
間一髪,かんいっぱつ,aniau
簡易保険,かんいほけん,anioen
姦淫,かんいん,anin
官印,かんいん,anin
官員,かんいん,anin
寒雨,かんう,anu
換羽,かんう,anu
閑雲,かんうん,anun
官営,かんえい,anei
簡閲,かんえつ,aneu
観閲,かんえつ,aneu
肝炎,かんえん,anen
岩塩,がんえん,anen
観桜,かんおう,anou
かんおけ,かんおけ,anoe
幹音,かんおん,anon
漢音,かんおん,anon
坩堝,かんか,ana
干戈,かんか,ana
感化,かんか,ana
看過,かんか,ana
管下,かんか,ana
閑暇,かんか,ana
官衙,かんが,ana
閑雅,かんが,ana
癌化,がんか,ana
眼下,がんか,ana
眼科,がんか,ana
眼窩,がんか,ana
官界,かんかい,anai
寛解,かんかい,anai
眼科医,がんかい,anai
緩解,かんかい,anai
寒害,かんがい,anai
干害,かんがい,anai
患害,かんがい,anai
感慨,かんがい,anai
旱害,かんがい,anai
灌漑,かんがい,anai
管外,かんがい,anai
眼界,がんかい,anai
かんがえ,かんがえ,anae
かんがえかた,かんがえかた,anaeaa
かんがえちがい,かんがえちがい,anaeiai
間隔,かんかく,anau
勧学,かんがく,anau
官学,かんがく,anau
漢学,かんがく,anau
眼角,がんかく,anau
塊茎,かいけい,aiei
感覚,かんかく,anau
感覚器,かんかくき,anaui
管轄,かんかつ,anau
管楽器,かんがっき,anai
カンガルー,かんがるー,anauu
かんかん,かんかん,anan
感官,かんかん,anan
汗顔,かんがん,anan
漢奸,かんかん,anan
看貫,かんかん,anan
閑官,かんかん,anan
宦官,かんがん,anan
肝癌,かんがん,anan
乾季,かんき,ani
乾期,かんき,ani
勘気,かんき,ani
喚起,かんき,ani
官紀,かんき,ani
官記,かんき,ani
寒気,さむけ,aue
換気,かんき,ani
歓喜,かんき,ani
管窺,かんき,ani
諌議,かんぎ,ani
関木,かんのき,annoi
雁木,がんぎ,ani
換気扇,かんきせん,anien
柑橘,かんきつ,aniu
柑橘類,かんきつるい,aniuui
観客,かんきゃく,anau
観客席,かんきゃくせき,anauei
感泣,かんきゅう,anuu
緩急,かんきゅう,anuu
眼球,がんきゅう,anuu
官許,かんきょ,ano
閑居,かんきょ,ano
環境,かんきょう,anou
感興,かんきょう,anou
勧業,かんぎょう,anou
官業,かんぎょう,anou
寒行,かんぎょう,anou
